City,Sentiment,Count,Latitude,Longitude,Country
schänis,NEGATIVE,2,47.1591758,9.046679300000001,Suisse
schöftland,POSITIVE,11,47.305451700000006,8.0527946,Suisse
schönenbuch,NEGATIVE,1,47.537212,7.5020354000000005,Suisse
schönenwerd,POSITIVE,38,47.3721555,8.0054417,Suisse
schönholzerswilen,POSITIVE,1,47.5165928,9.1392258,Suisse
schötz,POSITIVE,1,47.169844299999994,7.9884821,Suisse
schübelbach,POSITIVE,4,47.172673100000004,8.9287461,Suisse
schüpfheim,POSITIVE,13,46.9517118,8.0178124,Suisse
scuol,POSITIVE,17,46.7962805,10.2976297,Suisse
sedrun,POSITIVE,3,46.681934399999996,8.7745246,Suisse
seestrasse,NEGATIVE,1,47.3448647,8.7042661,Suisse
sementina,NEGATIVE,31,46.1827458,8.9925576,Suisse
sevelen,POSITIVE,39,47.1206973,9.487219999999999,Suisse
siebnen,POSITIVE,9,47.17553529999999,8.898714199999999,Suisse
sigriswil,NEGATIVE,6,46.716429299999994,7.716069900000001,Suisse
sion.est,POSITIVE,1,46.2371613,7.3854527,Suisse
sirnach,POSITIVE,40,47.4615879,8.9938883,Suisse
sissach,POSITIVE,31,47.46347670000001,7.812563900000001,Suisse
sisseln,POSITIVE,1,47.5534624,7.989416,Suisse
soleure,POSITIVE,15,47.2081355,7.5384044999999995,Suisse
solothurn,POSITIVE,908,47.2081355,7.5384044999999995,Suisse
sonogno,POSITIVE,3,46.350308399999996,8.7863269,Suisse
sornetan,POSITIVE,2,47.275123,7.2171688,Suisse
spiez,POSITIVE,2432,46.6919473,7.6774655,Suisse
sportanlage,POSITIVE,2,46.669153,8.5879411,Suisse
steckborn,POSITIVE,97,47.6653429,8.9815246,Suisse
suhr,POSITIVE,4,47.373214000000004,8.0795198,Suisse
suiça,POSITIVE,167,46.7985624,8.231973599999998,Suisse
sursee,POSITIVE,150,47.17403710000001,8.1089654,Suisse
susten,POSITIVE,1,46.310925,7.640639500000001,Suisse
svizra,POSITIVE,3,46.7985624,8.231973599999998,Suisse
switzerland.,POSITIVE,5,46.7985624,8.231973599999998,Suisse
switzerland...for,POSITIVE,5,47.425923,7.8318047,Suisse
szwajcaria,POSITIVE,5,46.7985624,8.231973599999998,Suisse
säriswil,POSITIVE,1,46.991195700000006,7.334561,Suisse
tamins,POSITIVE,2,46.8292948,9.4064966,Suisse
tavannes,NEGATIVE,1,47.220131,7.198669099999999,Suisse
tellstrasse,POSITIVE,2,47.4656097,9.0435197,Suisse
tenero,POSITIVE,1,46.179396999999994,8.850430900000001,Suisse
tenniken,POSITIVE,14,47.4363734,7.811685099999999,Suisse
teufen,POSITIVE,22,47.392763,9.394722199999999,Suisse
thalwil,POSITIVE,78,47.2944325,8.563576199999998,Suisse
titterten,NEGATIVE,1,47.4015489,7.7171561,Suisse
trelex,POSITIVE,7,46.414967,6.2048987,Suisse
trimmis,NEGATIVE,1,46.8970804,9.563425099999998,Suisse
troinex,POSITIVE,7,46.1616537,6.147819,Suisse
tschuggen,POSITIVE,3,47.075754100000005,9.419699900000001,Suisse
twann,POSITIVE,4,47.093989,7.154813900000001,Suisse
tägerwilen,POSITIVE,44,47.6563994,9.1310646,Suisse
tänikon,NEGATIVE,2,47.4791481,8.906492800000002,Suisse
ueberstorf,POSITIVE,2,46.8650568,7.3114056,Suisse
uerikon,POSITIVE,23,47.2350588,8.7573767,Suisse
uetendorf,POSITIVE,35,46.774144,7.569395,Suisse
