City,Sentiment,Count,Latitude,Longitude,Country
winterthur,POSITIVE,15152,47.4991723,8.7291498,Suisse
wohlen,NEGATIVE,272,47.3504945,8.278690600000001,Suisse
wohlensee,POSITIVE,9,46.96608815,7.316296665267579,Suisse
wolfenschiessen,POSITIVE,3,46.908060299999995,8.3954757,Suisse
wolfwil,POSITIVE,4,47.269709999999996,7.794652,Suisse
wolhusen,POSITIVE,25,47.05747,8.0731509,Suisse
wollerau,POSITIVE,559,47.195724,8.7194699,Suisse
worb,POSITIVE,93,46.9320867,7.5680602,Suisse
worben,NEGATIVE,6,47.100636,7.29635,Suisse
worblaufen,POSITIVE,154,46.980767900000004,7.461543799999999,Suisse
www.facebook.com,POSITIVE,1,46.7580714,7.6288800000000005,Suisse
wynau,POSITIVE,2,47.258598299999996,7.812757400000001,Suisse
wynigen,POSITIVE,3,47.1075375,7.6685431,Suisse
wädenswil,NEGATIVE,356,47.2278836,8.6701981,Suisse
wängi,NEGATIVE,70,47.49093045,8.95544913039773,Suisse
würenlingen,NEGATIVE,6,47.5320878,8.256961800000001,Suisse
würenlos,NEGATIVE,1536,47.4420259,8.3616382,Suisse
yverdon,NEGATIVE,32,46.7785711,6.640915799999999,Suisse
zentralschweiz,NEGATIVE,5,47.04707665,8.300840697645219,Suisse
zürichsee,POSITIVE,236,47.27908275,8.5978598139003,Suisse
überstorf,POSITIVE,17,46.8650568,7.3114056,Suisse
